"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003145","1982-04-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  111",",,X",,,,," 0318",",,X",,,,,"  290",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  122",",,X",,,,," 0736",",,X",,,,,"  310",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  117",",,X",,,,," 2000",",,X",,,,,"  290",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  100",",,X",,,,," 2200",",,X",,,,,"  230",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  178",",,X",,,,," 2336",",,X",,,,,"  280",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  167",",,X",,,,," 2300",",,X",,,,,"  290",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  200",",,X",,,,," 0518",",,X",,,,,"  300",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  194",",,X",,,,," 0424",",,X",,,,,"  300",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  167",",,X",,,,," 2000",",,X",,,,,"  300",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  167",",,X",,,,," 2306",",,X",,,,,"  260",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  150",",,X",,,,," 1642",",,X",,,,,"  300",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  139",",,X",,,,," 2342",",,X",,,,,"  270",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  139",",,X",,,,," 2254",",,X",,,,,"  270",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  150",",,X",,,,," 0106",",,X",,,,,"  250",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  167",",,X",,,,," 1918",",,X",,,,,"   20",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  189",",,X",,,,," 0600",",,X",,,,,"  360",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  100",",,X",,,,," 1700",",,X",,,,,"  350",",,X",,,,,"  195",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  106",",,X",,,,," 2148",",,X",,,,,"  350",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  128",",,X",,,,," 2330",",,X",,,,,"  270",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  144",",,X",,,,," 2048",",,X",,,,,"  270",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  156",",,X",,,,," 2042",",,X",,,,,"  250",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  194",",,X",,,,," 2136",",,X",,,,,"  250",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  172",",,X",,,,," 2330",",,X",,,,,"  260",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  178",",,X",,,,," 2230",",,X",,,,,"  250",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  189",",,X",,,,," 0100",",,X",,,,,"  160",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-04-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  189",",,X",,,,," 2318",",,X",,,,,"  200",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  200",",,X",,,,," 2324",",,X",,,,,"  190",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  328",",,X","  222",",,X",,,,," 2030",",,X",,,,,"  180",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  311",",,X","  200",",,X",,,,," 2100",",,X",,,,,"  160",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  267",",,X","  172",",,X",,,,," 1830",",,X",,,,,"  160",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  156",",,X",,,,," 2342",",,X",,,,,"  240",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  183",",,X",,,,," 2248",",,X",,,,,"   10",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  183",",,X",,,,," 2342",",,X",,,,,"  250",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  183",",,X",,,,," 0030",",,X",,,,,"  290",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  150",",,X",,,,," 0130",",,X",,,,,"  300",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  139",",,X",,,,," 0354",",,X",,,,,"  300",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","  128",",,X",,,,," 0106",",,X",,,,,"  270",",,X",,,,,"  164",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  111",",,X",,,,," 2248",",,X",,,,,"  280",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  144",",,X",,,,," 2248",",,X",,,,,"  250",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  183",",,X",,,,," 2030",",,X",,,,,"  190",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  178",",,X",,,,," 1854",",,X",,,,,"  280",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  183",",,X",,,,," 0124",",,X",,,,,"  240",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  211",",,X",,,,," 2312",",,X",,,,,"  180",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  367",",,X","  211",",,X",,,,," 0112",",,X",,,,,"  290",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  167",",,X",,,,," 2254",",,X",,,,,"  210",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  367",",,X","  183",",,X",,,,," 1736",",,X",,,,,"  200",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  183",",,X",,,,," 0218",",,X",,,,,"  200",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  189",",,X",,,,," 1900",",,X",,,,,"  240",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  189",",,X",,,,," 2030",",,X",,,,,"  220",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  217",",,X",,,,," 1336",",,X",,,,,"   10",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  222",",,X",,,,," 2324",",,X",,,,,"  200",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  200",",,X",,,,," 2000",",,X",,,,,"  170",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  178",",,X",,,,," 1800",",,X",,,,,"  200",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  189",",,X",,,,," 2218",",,X",,,,,"  220",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  200",",,X",,,,," 0230",",,X",,,,,"  290",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  167",",,X",,,,," 1354",",,X",,,,,"  310",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-05-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  194",",,X",,,,," 0536",",,X",,,,,"  300",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  200",",,X",,,,," 2324",",,X",,,,,"  280",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  178",",,X",,,,," 0118",",,X",,,,,"  290",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  183",",,X",,,,," 0636",",,X",,,,,"  300",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  200",",,X",,,,," 2242",",,X",,,,,"  250",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  200",",,X",,,,," 1700",",,X",,,,,"  280",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  178",",,X",,,,," 2342",",,X",,,,,"  250",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  178",",,X",,,,," 0348",",,X",,,,,"  280",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  200",",,X",,,,," 1754",",,X",,,,,"  290",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  189",",,X",,,,," 0212",",,X",,,,,"  200",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  194",",,X",,,,," 2336",",,X",,,,,"  250",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  211",",,X",,,,," 0342",",,X",,,,,"  150",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  217",",,X",,,,," 2142",",,X",,,,,"  180",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  222",",,X",,,,," 0242",",,X",,,,,"  290",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  183",",,X",,,,," 0700",",,X",,,,,"  290",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  217",",,X",,,,," 0118",",,X",,,,,"  250",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  217",",,X",,,,," 0148",",,X",,,,,"  210",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  217",",,X",,,,," 1924",",,X",,,,,"  190",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  367",",,X","  222",",,X",,,,," 2030",",,X",,,,,"  220",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  228",",,X",,,,," 1918",",,X",,,,,"  210",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  217",",,X",,,,," 1900",",,X",,,,,"  210",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  211",",,X",,,,," 2312",",,X",,,,,"  180",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  189",",,X",,,,," 2254",",,X",,,,,"  190",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  194",",,X",,,,," 2148",",,X",,,,,"  210",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  217",",,X",,,,," 2312",",,X",,,,,"  270",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  233",",,X",,,,," 0054",",,X",,,,,"  240",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  228",",,X",,,,," 2230",",,X",,,,,"  280",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  250",",,X",,,,," 0030",",,X",,,,,"  170",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  244",",,X",,,,," 2012",",,X",,,,,"  270",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  228",",,X",,,,," 0236",",,X",,,,,"  290",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-06-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  217",",,X",,,,," 0948",",,X",,,,,"  300",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  200",",,X",,,,," 2118",",,X",,,,,"  240",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  217",",,X",,,,," 0548",",,X",,,,,"  250",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  244",",,X",,,,," 2248",",,X",,,,,"  250",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  261",",,X",,,,," 0130",",,X",,,,,"  290",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  233",",,X",,,,," 2242",",,X",,,,,"  290",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  256",",,X",,,,," 2254",",,X",,,,,"  170",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  239",",,X",,,,," 0212",",,X",,,,,"  200",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  389",",,X","  244",",,X",,,,," 2206",",,X",,,,,"  240",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  250",",,X",,,,," 1854",",,X",,,,,"  290",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  244",",,X",,,,," 2212",",,X",,,,,"  130",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1982-07-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  439",",,X","  261",",,X",,,,," 0218",",,X",,,,,"  240",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
